0,0.433954894
0.000500106,-6.08479873
0.001000092,-2.276088748
0.001500158,-4.033954894
0.002000104,-4.253688162
0.00250001,-2.60568865
0.003000036,-4.253688162
0.003499982,-2.532444227
0.004000008,-9.087820063
0.004500114,-2.092977691
0.00499998,-3.447999512
0.005499926,-10.95555284
0.005999992,-5.53546556
0.006499938,-2.019733268
0.006999884,-3.447999512
0.00749987,-1.8
0.007999896,-1.909866634
0.008499882,-10.29635304
0.008999948,1.203021332
0.009499854,-8.428620258
0.00999988,0.653688162
0.010499826,1.495999023
0.010999852,3.80319834
0.011499798,-1.8
0.011999784,2.594665365
0.01249973,0.910043641
0.012999796,1.825598926
0.013499822,-0.628089236
0.013999728,3.80319834
0.014499674,-4.47342143
0.0149997,2.118576617
0.015499646,-3.191644032
0.015999672,-2.569066439
0.016499618,-1.433777886
0.016999644,-4.21706595
0.01749967,0.140977203
0.017999616,-6.414398633
0.018499602,-4.803021332
0.018999548,-0.1886227
0.019499574,-4.326932585
0.01999956,-3.594488357
0.020499506,-4.253688162
0.020999532,-7.842664876
0.021499518,-10.73581957
0.021999464,2.960887478
0.022499449,3.729953917
0.022999475,-1.836622211
0.023499421,-7.915909299
0.023999447,0.031110569
0.024499393,6.732975249
0.024999379,2.118576617
0.025499405,-2.349333171
0.025999391,-1.909866634
0.026499377,0.433954894
0.026999323,4.132798242
0.027499309,5.927286599
0.027999295,7.795019379
0.028499281,8.051374859
0.028999347,7.868263802
0.029499373,8.197863704
0.029999239,3.327109592
0.030499385,11.42061831
0.030999171,10.98115177
0.031499237,9.113418989
0.031999223,1.825598926
0.032499169,-0.701333659
0.032999115,-1.507022309
0.033499221,9.333152257
0.033999167,-4.912887967
0.034499233,-0.774578082
0.034999139,-1.104177984
0.035499085,-1.580266732
0.035999031,2.265065462
0.036499057,-2.532444227
0.036999123,-0.847822504
0.037499109,-1.360533464
0.037999095,5.487820063
0.038499081,-3.557866146
0.038999107,-1.763377789
0.039499013,2.045332194
0.039998999,3.363731803
0.040498985,-1.360533464
0.040998971,4.425775933
0.041498957,-1.690133366
0.041998903,5.194842372
0.042498929,-2.05635548
0.042998915,7.868263802
0.043498901,8.08799707
0.043998887,8.161241493
0.044498873,4.86524247
0.044998899,8.234485916
0.045498845,-1.214044618
0.045998791,7.465419477
0.046498817,5.561064486
0.046998803,5.451197851
0.047498789,7.465419477
0.047998775,-0.591467025
0.048498761,-0.518222602
0.048998747,-0.444978179
0.049498693,-1.177422407
0.049998719,-1.8
0.050498665,-1.983111057
0.050998691,-5.132621235
0.051498677,-4.949510178
0.051998623,-3.081777398
0.052498609,-2.349333171
0.052998635,-7.842664876
0.053498701,-7.549687185
0.053998607,-6.451020844
0.054498593,-8.318753624
0.054998619,-1.140800195
0.055498605,-4.619910276
0.055998711,-4.290310373
0.056498537,-2.092977691
0.056998523,-2.495822016
0.057498549,1.422754601
0.057998495,4.462398144
0.058498641,-8.025775933
0.058998547,2.081954405
0.059498413,5.927286599
0.059998439,1.715732292
0.060498425,4.132798242
0.060998571,3.766576128
0.061498397,1.825598926
0.061998343,1.312887967
0.062498409,-0.078756066
0.062998315,-0.591467025
0.063498301,3.656709494
0.063998287,3.107376324
0.064498233,-3.301510666
0.064998299,-2.752177496
0.065498285,0.726932585
0.065998231,-4.033954894
0.066498297,-4.436799219
0.066998283,-3.155021821
0.067498348,4.572264779
0.067998334,-5.901687674
0.06849824,-6.08479873
0.068998226,0.177599414
0.069498212,-5.022754601
0.069998158,-4.070577105
0.070498104,-9.637153233
0.07099809,-1.470400098
0.071498236,-9.234308908
0.071998102,-3.228266243
0.072498048,-8.501864681
0.072998034,5.963908811
0.07349806,5.268086795
0.073998166,-4.47342143
0.074498032,1.203021332
0.074998018,1.312887967
0.075498004,-2.385955382
0.07599807,4.791998047
0.076497976,4.901864681
0.076998082,5.084975738
0.077497948,1.67911008
0.077998014,1.605865658
0.07849788,7.978130436
0.078998026,1.019910276
0.079497892,7.465419477
0.079997918,11.82346263
0.080497864,4.975109104
0.08099781,-1.323911252
0.081497876,6.586486404
0.081997782,-1.067555773
0.082497848,-1.507022309
0.082997834,-3.92408826
0.0834979,-1.140800195
0.083997886,-0.774578082
0.084497712,-2.788799707
0.084997778,4.35253151
0.085497724,0.543821528
0.08599775,1.056532487
0.086497696,-3.191644032
0.086997722,-1.983111057
0.087497748,-0.078756066
0.087997654,5.304709006
0.08849764,1.788976714
0.088997586,-4.693154698
0.089497612,-1.836622211
0.089997598,3.327109592
0.090497584,4.169420454
0.09099753,4.535642567
0.091497556,4.206042665
0.091997542,5.817419965
0.092497488,5.377953429
0.092997474,-0.921066927
0.0934975,5.817419965
0.093997486,7.904886013
0.094497472,5.744175542
0.094997498,3.913064974
0.095497564,9.369774468
0.09599747,-0.115378277
0.096497376,0.507199316
0.096997402,5.707553331
0.097497428,-2.898666341
0.097997454,-1.8
0.09849736,6.110397656
0.098997346,-1.470400098
0.099497372,-1.54364452
0.099997358,3.510220649
0.100497304,-2.971910764
0.10099729,-4.363554796
0.101497276,-4.839643544
0.101997222,-2.05635548
0.102497288,-2.239466536
0.102997274,-6.451020844
0.10349722,-1.690133366
0.103997206,-8.245509201
0.104497152,-10.66257515
0.104997138,-6.267909787
0.105497164,-0.73795587
0.10599715,-8.20888699
0.106497176,-6.414398633
0.106997282,2.008709983
0.107497108,1.93546556
0.107997094,-3.704354991
0.10849708,-4.583288064
0.108997066,-6.158043153
0.109497012,-5.27911008
0.109997078,2.48479873
0.110497064,0.726932585
0.11099701,4.535642567
0.111496996,-0.921066927
0.111996982,1.459376812
0.112496968,-3.814221625
0.112996913,-2.532444227
0.113496899,-1.323911252
0.113996925,3.693331706
0.114496871,-2.459199805
0.114996937,1.642487869
0.115496923,-2.092977691
0.115996829,-0.225244911
0.116496775,-1.54364452
0.116996841,-1.360533464
0.117496787,-5.462221137
0.117996773,-4.47342143
0.118496879,-6.524265267
0.118996785,-6.304531999
0.119496771,-5.608709983
0.119996677,-5.169243446
0.120496783,-1.873244423
0.120996689,2.045332194
0.121496795,1.093154698
0.121996701,0.06773278
0.122496727,3.400354015
0.122996633,2.99750969
0.123496659,-1.54364452
0.123996605,-0.115378277
0.124496591,-0.078756066
0.124996577,-8.391998047
0.125496603,-0.554844813
0.125996549,2.887643056
0.126496615,-4.290310373
0.126996641,4.315909299
0.127496547,0.763554796
0.127996533,2.74115421
0.128496479,-1.104177984
0.128996585,7.02595294
0.129496491,9.113418989
0.129996517,6.513241981
0.130496583,7.135819575
0.130996529,-0.115378277
0.131496475,6.549864193
0.131996421,5.121597949
0.132496447,2.301687674
0.132996393,2.887643056
0.133496379,0.214221625
0.133996365,9.552885525
0.134496471,-1.616888943
0.134996377,5.927286599
0.135496323,6.952708518
0.135996309,-2.825421918
0.136496295,-5.791821039
0.136996321,-2.752177496
0.137496267,1.532621235
0.137996253,-2.86204413
0.138496239,-1.470400098
0.138996265,-0.444978179
0.139496171,-3.081777398
0.139996197,5.854042177
0.140496183,2.374932096
0.140996209,3.217242958
0.141496155,4.059553819
0.141996141,3.913064974
0.142496127,0.287466048
0.142996193,2.594665365
0.143496139,5.084975738
0.143996085,5.963908811
0.144496071,-1.8
0.144996097,5.121597949
0.145496043,4.791998047
0.145995989,8.710574664
0.146496015,-1.507022309
0.146995961,10.46844081
0.147495987,3.839820551
0.147995933,6.256886502
0.148495959,-0.921066927
0.148995945,-2.459199805
0.149495931,3.143998535
0.149995877,7.575286111
0.150495903,-2.092977691
0.150995889,-3.814221625
0.151495875,-3.045155187
0.151995861,-3.008532975
0.152495847,-3.008532975
0.152995833,-3.704354991
0.153495899,-5.388976714
0.153995765,-5.059376812
0.154495791,-1.470400098
0.154995857,-8.648353526
0.155495723,-7.806042665
0.155995749,-7.439820551
0.156495695,-10.99217505
0.156995761,-5.865065462
0.157495707,-5.901687674
0.157995613,-1.763377789
0.158495798,-10.84568621
0.158995704,2.558043153
0.15949561,-1.763377789
0.159995636,0.177599414
0.160495622,4.425775933
0.160995608,0.104354991
0.161495554,1.422754601
0.16199554,6.623108615
0.162495686,3.363731803
0.162995512,-2.092977691
0.163495498,2.191821039
0.163995524,1.386132389
